,Cost,Redundant,Time(sec),sample,scenario,z
369,604350.0,5895.0,0.27721238136291504,17.0,1.0,33.0
370,721650.0,7068.0,0.27721238136291504,17.0,1.0,33.0
371,81050.0,0.0,0.27721238136291504,17.0,2.0,33.0
372,187850.0,1068.0,0.27721238136291504,17.0,2.0,33.0
373,294650.0,2136.0,0.27721238136291504,17.0,2.0,33.0
374,401350.0,3203.0,0.27721238136291504,17.0,2.0,33.0
375,508150.0,4271.0,0.27721238136291504,17.0,2.0,33.0
376,614950.0,5339.0,0.27721238136291504,17.0,2.0,33.0
377,721650.0,6406.0,0.27721238136291504,17.0,2.0,33.0
378,1050.0,523.0,0.281247615814209,18.0,0.0,21.0
379,121050.0,1723.0,0.281247615814209,18.0,0.0,21.0
380,241050.0,2923.0,0.281247615814209,18.0,0.0,21.0
381,361050.0,4123.0,0.281247615814209,18.0,0.0,21.0
382,481050.0,5323.0,0.281247615814209,18.0,0.0,21.0
383,601050.0,6523.0,0.281247615814209,18.0,0.0,21.0
384,721050.0,7723.0,0.281247615814209,18.0,0.0,21.0
385,24650.0,24.0,0.281247615814209,18.0,1.0,45.0
386,139650.0,1186.0,0.281247615814209,18.0,1.0,21.0
387,255950.0,2349.0,0.281247615814209,18.0,1.0,21.0
388,372250.0,3512.0,0.281247615814209,18.0,1.0,21.0
389,488550.0,4675.0,0.281247615814209,18.0,1.0,21.0
390,604850.0,5838.0,0.281247615814209,18.0,1.0,21.0
391,721050.0,7000.0,0.281247615814209,18.0,1.0,21.0
392,29650.0,176.0,0.281247615814209,18.0,2.0,75.0
393,142650.0,1333.0,0.281247615814209,18.0,2.0,21.0
394,258350.0,2490.0,0.281247615814209,18.0,2.0,21.0
395,374050.0,3647.0,0.281247615814209,18.0,2.0,21.0
396,489750.0,4804.0,0.281247615814209,18.0,2.0,21.0
397,605450.0,5961.0,0.281247615814209,18.0,2.0,21.0
398,721050.0,7117.0,0.281247615814209,18.0,2.0,21.0
399,3300.0,510.0,0.33111572265625,19.0,0.0,66.0
400,122600.0,1710.0,0.33111572265625,19.0,0.0,52.0
401,242600.0,2910.0,0.33111572265625,19.0,0.0,52.0
402,362600.0,4110.0,0.33111572265625,19.0,0.0,52.0
403,482600.0,5310.0,0.33111572265625,19.0,0.0,52.0
404,602600.0,6510.0,0.33111572265625,19.0,0.0,52.0
405,722600.0,7710.0,0.33111572265625,19.0,0.0,52.0
406,27999.99999999991,17.999999999998224,0.33111572265625,19.0,1.0,62.00000000000182
407,143400.0,1177.0,0.33111572265625,19.0,1.0,52.0
408,259200.0,2335.0,0.33111572265625,19.0,1.0,52.0
409,375100.0,3494.0,0.33111572265625,19.0,1.0,52.0
410,490900.0,4652.0,0.33111572265625,19.0,1.0,52.0
411,606800.0,5811.0,0.33111572265625,19.0,1.0,52.0
412,722600.0,6969.0,0.33111572265625,19.0,1.0,52.0
413,73700.0,18.999999999998224,0.33111572265625,19.0,2.0,64.00000000000364
414,181400.0,1102.0,0.33111572265625,19.0,2.0,52.0
415,289600.0,2184.0,0.33111572265625,19.0,2.0,52.0
416,397900.0,3267.0,0.33111572265625,19.0,2.0,52.0
417,506100.0,4349.0,0.33111572265625,19.0,2.0,52.0
418,614400.0,5432.0,0.33111572265625,19.0,2.0,52.0
419,722600.0,6514.0,0.33111572265625,19.0,2.0,52.0
420,1350.0,281.0,0.27825474739074707,20.0,0.0,27.0
421,121350.0,1481.0,0.27825474739074707,20.0,0.0,27.0
422,241350.0,2681.0,0.27825474739074707,20.0,0.0,27.0
